"id_azienda","azienda","partita_iva","email_azienda","telefono_azienda","id_servizio","servizio","descrizione_servizio","id_asset","asset","descrizione_asset","tipo_asset","criticita","stato_asset","ambiente","ubicazione","numero_contratto","scadenza_contratto","sla","uptime_garantito","fornitore","nome_referente_fornitore","cognome_referente_fornitore","email_referente_fornitore","telefono_referente_fornitore","nome_punto_contatto","cognome_punto_contatto","email_punto_contatto","telefono_punto_contatto","ruolo_punto_contatto"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","381","Data warehouse","Piattaforma dati per reportistica direzionale e analisi aggregate. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4332","AZ055-SW-012","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2025-055-08","2028-05-08","12","99.90","Epsilon Business Software S.p.A.","Matteo","Marino","matteo.marino@epsilonbusinesssoftwarespa.it","+39 02 7005275","Giorgio","Romano","giorgio.romano@rivieraassicurazionispa.it","+39 375 1016745","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","381","Data warehouse","Piattaforma dati per reportistica direzionale e analisi aggregate. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4332","AZ055-SW-012","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2025-055-08","2028-05-08","12","99.90","Epsilon Business Software S.p.A.","Matteo","Marino","matteo.marino@epsilonbusinesssoftwarespa.it","+39 02 7005275","Stefano","Rossi","stefano.rossi@rivieraassicurazionispa.it","+39 375 1016575","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","381","Data warehouse","Piattaforma dati per reportistica direzionale e analisi aggregate. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4343","AZ055-DB-023","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-West.","Database","ALTA","ATTIVO","TEST","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Lombardi","fabio.lombardi@rivieraassicurazionispa.it","+39 375 1016626","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","381","Data warehouse","Piattaforma dati per reportistica direzionale e analisi aggregate. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4343","AZ055-DB-023","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-West.","Database","ALTA","ATTIVO","TEST","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Colombo","martina.colombo@rivieraassicurazionispa.it","+39 375 1016830","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4397","AZ055-VM-077","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","BASSA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2025-055-09","2026-07-15","24","99.95","ReteNova Telecom S.p.A.","Giulia","De Luca","giulia.de luca@retenovatelecomspa.it","+39 02 7000422","Fabio","Lombardi","fabio.lombardi@rivieraassicurazionispa.it","+39 375 1016626","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4397","AZ055-VM-077","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","BASSA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2025-055-09","2026-07-15","24","99.95","ReteNova Telecom S.p.A.","Giulia","De Luca","giulia.de luca@retenovatelecomspa.it","+39 02 7000422","Martina","Colombo","martina.colombo@rivieraassicurazionispa.it","+39 375 1016830","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4328","AZ055-CLOUD-008","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Cloud EU-Central","CTR-2026-055-12","2027-02-01","8","99.70","Fortis Network Services S.p.A.","Laura","Santoro","laura.santoro@fortisnetworkservicesspa.it","+39 02 7004853","Francesca","Greco","francesca.greco@rivieraassicurazionispa.it","+39 375 1016677","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4328","AZ055-CLOUD-008","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Cloud EU-Central","CTR-2026-055-12","2027-02-01","8","99.70","Fortis Network Services S.p.A.","Laura","Santoro","laura.santoro@fortisnetworkservicesspa.it","+39 02 7004853","Martina","Mancini","martina.mancini@rivieraassicurazionispa.it","+39 375 1016694","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4339","AZ055-SRV-019","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","ALTA","ATTIVO","SVILUPPO","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Santoro","martina.santoro@rivieraassicurazionispa.it","+39 375 1016558","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4339","AZ055-SRV-019","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","ALTA","ATTIVO","SVILUPPO","Sede centrale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Lombardi","fabio.lombardi@rivieraassicurazionispa.it","+39 375 1016626","Responsabile sicurezza"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4350","AZ055-PC-030","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Sud.","PC","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","Romano","giorgio.romano@rivieraassicurazionispa.it","+39 375 1016745","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","382","Sito istituzionale","Servizio web pubblico per comunicazioni, informazioni e contenuti istituzionali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4350","AZ055-PC-030","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Sud.","PC","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Rossi","stefano.rossi@rivieraassicurazionispa.it","+39 375 1016575","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4324","AZ055-SW-004","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","MEDIA","IN_MANUTENZIONE","PRODUZIONE","Sede operativa Nord","CTR-2024-055-04","2026-08-14","24","99.99","Kronos Infrastructure S.p.A.","Elena","Lombardi","elena.lombardi@kronosinfrastructurespa.it","+39 02 7005697","Giorgio","De Luca","giorgio.deluca@rivieraassicurazionispa.it","+39 375 1016609","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4324","AZ055-SW-004","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","MEDIA","IN_MANUTENZIONE","PRODUZIONE","Sede operativa Nord","CTR-2024-055-04","2026-08-14","24","99.99","Kronos Infrastructure S.p.A.","Elena","Lombardi","elena.lombardi@kronosinfrastructurespa.it","+39 02 7005697","Marco","Costa","marco.costa@rivieraassicurazionispa.it","+39 375 1016779","Responsabile sicurezza"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4335","AZ055-DB-015","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-West.","Database","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Barbieri","davide.barbieri@rivieraassicurazionispa.it","+39 375 1016796","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4335","AZ055-DB-015","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-West.","Database","ALTA","ATTIVO","PRODUZIONE","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valentina","Esposito","valentina.esposito@rivieraassicurazionispa.it","+39 375 1016728","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4346","AZ055-APP-026","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED secondario.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Greco","francesca.greco@rivieraassicurazionispa.it","+39 375 1016677","Owner"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4346","AZ055-APP-026","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED secondario.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Mancini","martina.mancini@rivieraassicurazionispa.it","+39 375 1016694","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4357","AZ055-VM-037","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","ALTA","ATTIVO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Santoro","martina.santoro@rivieraassicurazionispa.it","+39 375 1016558","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","383","File sharing sicuro","Condivisione controllata di file aziendali con tracciamento degli accessi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4357","AZ055-VM-037","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","ALTA","ATTIVO","PRODUZIONE","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fabio","Lombardi","fabio.lombardi@rivieraassicurazionispa.it","+39 375 1016626","Responsabile sicurezza"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4331","AZ055-SRV-011","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","BASSA","ATTIVO","PRODUZIONE","Sede centrale","CTR-2024-055-03","2025-06-08","12","99.95","MiraTech Applications S.r.l.","Paolo","Ricci","paolo.ricci@miratechapplicationssrl.it","+39 02 7004220","Valentina","Esposito","valentina.esposito@rivieraassicurazionispa.it","+39 375 1016728","Owner"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4331","AZ055-SRV-011","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","BASSA","ATTIVO","PRODUZIONE","Sede centrale","CTR-2024-055-03","2025-06-08","12","99.95","MiraTech Applications S.r.l.","Paolo","Ricci","paolo.ricci@miratechapplicationssrl.it","+39 02 7004220","Martina","Colombo","martina.colombo@rivieraassicurazionispa.it","+39 375 1016830","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4342","AZ055-PC-022","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Sud.","PC","BASSA","IN_MANUTENZIONE","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","De Luca","giorgio.deluca@rivieraassicurazionispa.it","+39 375 1016609","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4342","AZ055-PC-022","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Sud.","PC","BASSA","IN_MANUTENZIONE","PRODUZIONE","Sede operativa Sud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Costa","marco.costa@rivieraassicurazionispa.it","+39 375 1016779","Responsabile sicurezza"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4353","AZ055-FW-033","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED principale.","Firewall","BASSA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Barbieri","davide.barbieri@rivieraassicurazionispa.it","+39 375 1016796","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4353","AZ055-FW-033","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED principale.","Firewall","BASSA","ATTIVO","PRODUZIONE","CED principale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valentina","Esposito","valentina.esposito@rivieraassicurazionispa.it","+39 375 1016728","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4364","AZ055-SW-044","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","BASSA","ATTIVO","PRODUZIONE","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Greco","francesca.greco@rivieraassicurazionispa.it","+39 375 1016677","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","384","Posta elettronica aziendale","Gestione della posta elettronica, calendari condivisi e rubriche aziendali. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4364","AZ055-SW-044","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Nord.","Switch","BASSA","ATTIVO","PRODUZIONE","Sede operativa Nord",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Mancini","martina.mancini@rivieraassicurazionispa.it","+39 375 1016694","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4338","AZ055-APP-018","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED secondario.","Applicazione","MEDIA","ATTIVO","TEST","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Francesca","Rizzo","francesca.rizzo@rivieraassicurazionispa.it","+39 375 1016541","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4338","AZ055-APP-018","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Riviera Assicurazioni S.p.A. e collocato in CED secondario.","Applicazione","MEDIA","ATTIVO","TEST","CED secondario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stefano","Rossi","stefano.rossi@rivieraassicurazionispa.it","+39 375 1016575","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4349","AZ055-VM-029","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","ALTA","ATTIVO","SVILUPPO","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valentina","Esposito","valentina.esposito@rivieraassicurazionispa.it","+39 375 1016728","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4349","AZ055-VM-029","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede operativa Centro.","VM","ALTA","ATTIVO","SVILUPPO","Sede operativa Centro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Martina","Colombo","martina.colombo@rivieraassicurazionispa.it","+39 375 1016830","Referente servizio"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4360","AZ055-CLOUD-040","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","DISMESSO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","De Luca","giorgio.deluca@rivieraassicurazionispa.it","+39 375 1016609","Amministratore di sistema"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4360","AZ055-CLOUD-040","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Cloud EU-Central.","Servizio Cloud","ALTA","DISMESSO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","Costa","marco.costa@rivieraassicurazionispa.it","+39 375 1016779","Responsabile sicurezza"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4371","AZ055-SRV-051","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","ALTA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale","CTR-2025-055-11","2028-11-25","4","99.50","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Davide","Barbieri","davide.barbieri@rivieraassicurazionispa.it","+39 375 1016796","Owner"
"55","Riviera Assicurazioni S.p.A.","10000435545","info@rivieraassicurazionispa.it","+39 09 1007535","385","ERP gestionale","Sistema gestionale per contabilita, acquisti, vendite e processi amministrativi. Il servizio supporta i processi operativi di Riviera Assicurazioni S.p.A..","4371","AZ055-SRV-051","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Riviera Assicurazioni S.p.A. e collocato in Sede centrale.","Server","ALTA","IN_MANUTENZIONE","PRODUZIONE","Sede centrale","CTR-2025-055-11","2028-11-25","4","99.50","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Valentina","Esposito","valentina.esposito@rivieraassicurazionispa.it","+39 375 1016728","Referente servizio"
"56","Laguna Mobilita S.r.l.","10000443464","info@lagunamobilitasrl.it","+39 02 1007672","386","Identity & Access Management","Gestione centralizzata delle identita digitali, autenticazione e autorizzazioni. Il servizio supporta i processi operativi di Laguna Mobilita S.r.l..","4457","AZ056-SW-057","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Laguna Mobilita S.r.l. e collocato in CED secondario.","Switch","MEDIA","DISMESSO","PRODUZIONE","CED secondario","CTR-2025-056-06","2027-02-05","8","99.90","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Marta","Costa","marta.costa@lagunamobilitasrl.it","+39 376 1016915","Amministratore di sistema"
"56","Laguna Mobilita S.r.l.","10000443464","info@lagunamobilitasrl.it","+39 02 1007672","386","Identity & Access Management","Gestione centralizzata delle identita digitali, autenticazione e autorizzazioni. Il servizio supporta i processi operativi di Laguna Mobilita S.r.l..","4457","AZ056-SW-057","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Laguna Mobilita S.r.l. e collocato in CED secondario.","Switch","MEDIA","DISMESSO","PRODUZIONE","CED secondario","CTR-2025-056-06","2027-02-05","8","99.90","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Ilaria","Leone","ilaria.leone@lagunamobilitasrl.it","+39 376 1017034","Referente servizio"
"56","Laguna Mobilita S.r.l.","10000443464","info@lagunamobilitasrl.it","+39 02 1007672","386","Identity & Access Management","Gestione centralizzata delle identita digitali, autenticazione e autorizzazioni. Il servizio supporta i processi operativi di Laguna Mobilita S.r.l..","4468","AZ056-DB-068","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Laguna Mobilita S.r.l. e collocato in Sede operativa Centro.","Database","CRITICA","IN_MANUTENZIONE","SVILUPPO","Sede operativa Centro","CTR-2024-056-01","2027-03-07","8","99.95","CifraTech Security S.r.l.","Elena","Bruno","elena.bruno@cifratechsecuritysrl.it","+39 02 7002321","Alessandro","Santoro","alessandro.santoro@lagunamobilitasrl.it","+39 376 1017102","Amministratore di sistema"
